status,latest_date,latest_close,weekly_up,daily_up,setup_type,action,trend_score,setup_score,liquidity_score,vol_pref_score,total_score,turnover_med25_yen,turnover_med25_mn_yen,rv_eval_pct,rv_lookback,vol_ratio,bb_z,ma25,ma50,bb_upper,bb_lower,entry_low,entry_high,stop,take1,take2,risk_pct,reward1_pct,reward2_pct,rr1,rr2,code,group_name,file_path
ok,2026-06-15,263.0,False,False,監視,見送り（週足弱い）,0.0,0.0,55.0,42.33,14.6,195432000.0,195.432,34.41815510010663,126,0.5814530263114384,-0.8306578326419647,267.52,280.82,278.40294077869294,256.637059221307,,,,,,,,,,,4477,④その他140,prices/4477.T/4477.T__1d.csv
ok,2026-06-16,3310.0,False,False,監視,見送り（週足弱い）,0.0,0.0,70.0,27.09,14.56,252006500.0,252.0065,38.227212948270264,126,0.792516291780534,1.4856457519573305,3217.6,3331.0,3341.990353323817,3093.2096466761827,,,,,,,,,,,1814,④その他140,prices/1814.T/1814.T__1d.csv
ok,2026-06-15,7080.0,False,False,監視,除外（流動性不足）,15.0,0.0,0.0,61.56,14.48,38472000.0,38.472,29.61083161679764,126,1.284296555750146,1.6547591510872053,6872.0,7077.4,7123.396101799274,6620.603898200726,,,,,,,,,,,5261,③業績も短信も良い20,prices/5261.T/5261.T__1d.csv
ok,2026-06-15,493.0,False,False,監視,見送り（週足弱い）,0.0,0.0,35.0,59.95,14.24,83614000.0,83.614,30.012546588963655,126,0.5908538668894036,-0.589148634763999,522.0,596.56,620.4471431784505,423.5528568215496,,,,,,,,,,,4820,④その他140,prices/4820.T/4820.T__1d.csv
ok,2026-06-15,693.0,False,False,監視,見送り（週足弱い）,15.0,0.0,35.0,24.19,14.13,66603000.0,66.603,38.9525065264434,126,2.1109673244904563,-2.42692277284949,731.36,720.3,762.9720483347403,699.7479516652597,,,,,,,,,,,4168,②前号比較20,prices/4168.T/4168.T__1d.csv
ok,2026-06-12,744.0,False,False,監視,除外（流動性不足）,15.0,0.0,0.0,58.17,13.98,372500.0,0.3725,30.45777546751261,126,1.294820717131474,-0.6747509764970944,747.88,760.62,759.3805391178317,736.3794608821682,,,,,,,,,,,9253,①特に気になる20,prices/9253.T/9253.T__1d.csv
ok,2026-06-15,3080.0,False,False,監視,除外（ボラ条件外）,15.0,0.0,55.0,0.0,13.5,170800000.0,170.8,57.55592913589375,126,1.8134504350654632,-1.9484578221155842,3581.0,3564.64,4095.2528560931614,3066.7471439068386,,,,,,,,,,,5532,③業績も短信も良い20,prices/5532.T/5532.T__1d.csv
ok,2026-06-15,719.0,False,False,監視,除外（ボラ条件外）,15.0,0.0,55.0,0.0,13.5,165384000.0,165.384,48.15883779359783,126,1.1492170515769242,-1.1548818093427144,768.24,778.9,853.5127951928246,682.9672048071754,,,,,,,,,,,6255,④その他140,prices/6255.T/6255.T__1d.csv
ok,2026-06-16,1129.0,False,False,監視,除外（流動性不足）,15.0,0.0,0.0,54.59,13.44,31340400.0,31.3404,31.35274855129725,126,2.3920028561228133,2.292202295781539,1067.88,1103.24,1121.2086264589145,1014.5513735410857,,,,,,,,,,,7628,④その他140,prices/7628.T/7628.T__1d.csv
ok,2026-06-15,3390.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,85.0,0.0,12.75,547882500.0,547.8825,82.16562107775479,126,0.6287823771483902,-0.38350715615157344,3561.2,3968.4,4454.01254471474,2668.3874552852594,,,,,,,,,,,7409,①特に気になる20,prices/7409.T/7409.T__1d.csv
ok,2026-06-15,377.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,85.0,0.0,12.75,980171500.0,980.1715,52.70645470595275,126,0.9916756496804555,-0.2065598747169632,380.04,414.32,409.47456471558723,350.6054352844128,,,,,,,,,,,2492,①特に気になる20,prices/2492.T/2492.T__1d.csv
ok,2026-06-15,1951.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,85.0,0.0,12.75,780322400.0,780.3224,106.70060206249413,126,0.6196874016185485,-0.8963388619729441,2136.32,2201.44,2549.824329360639,1722.8156706393615,,,,,,,,,,,4082,④その他140,prices/4082.T/4082.T__1d.csv
ok,2026-06-15,2325.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,85.0,0.0,12.75,778875000.0,778.875,63.49493291763403,126,0.8725685291880685,0.8195236433193006,2253.2,2436.44,2428.423742683469,2077.976257316531,,,,,,,,,,,5541,④その他140,prices/5541.T/5541.T__1d.csv
ok,2026-06-15,1198.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,85.0,0.0,12.75,506487600.0,506.4876,79.06145239696592,126,1.545789332077756,-0.7241774587337991,1263.0,1314.12,1442.514010595277,1083.485989404723,,,,,,,,,,,446A,④その他140,prices/446A.T/446A.T__1d.csv
ok,2026-06-16,4910.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,85.0,0.0,12.75,893651000.0,893.651,71.56328642735559,126,0.7606313020604998,-0.9682019410899149,5586.8,5901.8,6984.855449544171,4188.744550455829,,,,,,,,,,,3692,④その他140,prices/3692.T/3692.T__1d.csv
ok,2026-06-15,1924.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,82.86,12.43,9590000.0,9.59,24.28586647426041,126,0.5743084857008908,-0.716421921729232,2027.04,2216.7,2314.6917227482145,1739.3882772517857,,,,,,,,,,,4450,④その他140,prices/4450.T/4450.T__1d.csv
ok,2026-06-12,367.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,80.87,12.13,1233800.0,1.2338,24.781696320150253,126,0.3779289493575208,-2.036834797092786,396.2,403.22,424.87193749996584,367.52806250003414,,,,,,,,,,,5035,④その他140,prices/5035.T/5035.T__1d.csv
ok,2026-06-15,522.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,79.04,11.86,9182700.0,9.1827,25.2399306234317,126,0.5426008968609866,-0.0439333548349261,522.48,549.82,544.3312791387572,500.62872086124287,,,,,,,,,,,4054,①特に気になる20,prices/4054.T/4054.T__1d.csv
ok,2026-06-15,423.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,78.8,11.82,3442500.0,3.4425,25.301143484598803,126,0.2404616864379609,1.1800550290215208,413.04,425.42,429.9205687108653,396.1594312891347,,,,,,,,,,,7687,③業績も短信も良い20,prices/7687.T/7687.T__1d.csv
ok,2026-06-16,1451.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,78.5,11.77,27750200.0,27.7502,25.375511096665885,126,1.1675423234092235,-2.4719431257469706,1543.72,1561.9,1618.7379071955645,1468.7020928044356,,,,,,,,,,,3921,④その他140,prices/3921.T/3921.T__1d.csv
ok,2026-06-15,313.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,77.46,11.62,1690700.0,1.6907,14.36478785301934,126,1.3954171562867215,-2.268161771810032,324.0,328.62,333.6994845224129,314.3005154775871,,,,,,,,,,,3674,①特に気になる20,prices/3674.T/3674.T__1d.csv
ok,2026-06-15,340.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,77.35,11.6,1009200.0,1.0092,25.661663400108235,126,0.4074784276126558,-1.1171094991805304,354.04,360.24,379.1763004437779,328.90369955622214,,,,,,,,,,,150A,④その他140,prices/150A.T/150A.T__1d.csv
ok,2026-06-15,501.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,77.13,11.57,2424000.0,2.424,25.718518151265577,126,0.29411764705882354,-0.9175266986314631,507.84,526.9,522.7496478831671,492.9303521168328,,,,,,,,,,,3622,④その他140,prices/3622.T/3622.T__1d.csv
ok,2026-06-12,713.0,False,False,監視,除外（流動性不足）,15.0,0.0,0.0,39.77,11.22,4118000.0,4.118,35.05819254761379,126,0.7558405863490609,-0.2106452114204923,720.2,731.96,788.5613926131682,651.8386073868319,,,,,,,,,,,5033,①特に気になる20,prices/5033.T/5033.T__1d.csv
ok,2026-06-15,2798.0,False,False,監視,見送り（週足弱い）,0.0,0.0,70.0,3.06,10.96,287284400.0,287.2844,44.235243355188366,126,0.6139384462292985,0.5553795928356475,2743.72,2888.06,2939.189911751198,2548.2500882488016,,,,,,,,,,,1813,③業績も短信も良い20,prices/1813.T/1813.T__1d.csv
ok,2026-06-16,496.0,False,False,監視,見送り（週足弱い）,0.0,0.0,35.0,37.94,10.94,78041900.0,78.0419,35.51572577998382,126,0.8362621459582386,-0.27811657081747837,500.24,521.68,530.7308117307589,469.7491882692411,,,,,,,,,,,3939,④その他140,prices/3939.T/3939.T__1d.csv
ok,2026-06-16,1365.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,71.75,10.76,6747300.0,6.7473,27.062342991043764,126,1.646505376344086,-0.831896240146179,1379.56,1422.12,1414.564365442117,1344.555634557883,,,,,,,,,,,6033,④その他140,prices/6033.T/6033.T__1d.csv
ok,2026-06-16,447.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,70.69,10.6,49494700.0,49.4947,27.327634854734985,126,0.7307798039036012,-1.0782618563938688,458.68,460.38,480.3444963015988,437.01550369840123,,,,,,,,,,,7844,④その他140,prices/7844.T/7844.T__1d.csv
ok,2026-06-12,636.0,False,False,監視,除外（流動性不足）,30.0,0.0,0.0,0.0,10.5,7663200.0,7.6632,68.12114944989199,126,0.8024993874050478,-1.3022558460582954,714.12,663.16,834.0964243507999,594.1435756492001,,,,,,,,,,,5029,④その他140,prices/5029.T/5029.T__1d.csv
ok,2026-06-16,1198.0,False,False,監視,除外（流動性不足）,30.0,0.0,0.0,0.0,10.5,14558000.0,14.558,65.998358489285,126,0.4439105911844579,-0.5866991716763327,1239.8,1252.42,1382.292105044457,1097.307894955543,,,,,,,,,,,4415,④その他140,prices/4415.T/4415.T__1d.csv
ok,2026-06-16,990.0,False,False,監視,除外（流動性不足）,30.0,0.0,0.0,0.0,10.5,28274500.0,28.2745,45.44662446130708,126,0.7260697714383915,-0.42010926186604947,1006.44,1003.8141076660156,1084.7053537652398,928.1746462347603,,,,,,,,,,,436A,④その他140,prices/436A.T/436A.T__1d.csv
ok,2026-06-15,1945.0,False,False,監視,除外（ボラ条件外）,15.0,0.0,35.0,0.0,10.5,78604800.0,78.6048,60.032265121178675,126,0.6978340451494814,-0.8376350235137312,2066.96,2036.0,2358.1608131856747,1775.7591868143256,,,,,,,,,,,431A,①特に気になる20,prices/431A.T/431A.T__1d.csv
ok,2026-06-16,1883.0,False,False,監視,除外（ボラ条件外）,15.0,0.0,35.0,0.0,10.5,74577300.0,74.5773,50.034980499513125,126,0.7721846564821772,-1.38284477624777,2012.32,1925.68,2199.3547304646854,1825.2852695353145,,,,,,,,,,,4058,④その他140,prices/4058.T/4058.T__1d.csv
ok,2026-06-12,1655.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,70.0,0.0,10.5,416273000.0,416.273,88.0531701010338,126,0.511045169798879,-1.7443000805166957,2040.16,2297.2,2481.781260357803,1598.5387396421972,,,,,,,,,,,5243,①特に気になる20,prices/5243.T/5243.T__1d.csv
ok,2026-06-15,720.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,70.0,0.0,10.5,250598400.0,250.5984,50.97250669490874,126,0.6395581754707262,-0.5430094338797244,745.28,787.6,838.3907211872103,652.1692788127897,,,,,,,,,,,5590,②前号比較20,prices/5590.T/5590.T__1d.csv
ok,2026-06-15,797.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,70.0,0.0,10.5,360050600.0,360.0506,46.089566269280084,126,0.8450549264544085,-1.5051549938503952,904.16,915.48,1046.5506513785265,761.7693486214735,,,,,,,,,,,3673,④その他140,prices/3673.T/3673.T__1d.csv
ok,2026-06-15,2007.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,70.0,0.0,10.5,294677600.0,294.6776,79.81669424496792,126,0.4442493415276558,-1.3480183682752713,2550.24,2648.48,3356.223082700944,1744.2569172990557,,,,,,,,,,,338A,④その他140,prices/338A.T/338A.T__1d.csv
ok,2026-06-15,2178.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,70.0,0.0,10.5,257840000.0,257.84,62.1639868417072,126,0.6213194054963544,-1.1302588531422368,2399.08,2594.94,2790.282421260182,2007.8775787398176,,,,,,,,,,,5574,④その他140,prices/5574.T/5574.T__1d.csv
ok,2026-06-15,3650.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,70.0,0.0,10.5,396121500.0,396.1215,59.42131862124644,126,0.4410315374507227,-0.5382966991237541,3726.2,3934.4,4009.3152415537343,3443.0847584462654,,,,,,,,,,,5821,④その他140,prices/5821.T/5821.T__1d.csv
ok,2026-06-16,638.0,False,False,監視,見送り（週足弱い）,0.0,0.0,55.0,12.38,10.11,155776100.0,155.7761,41.90499489944531,126,1.5055671854616062,-1.6795026738525,708.44,728.9,792.3219742256467,624.5580257743534,,,,,,,,,,,4375,④その他140,prices/4375.T/4375.T__1d.csv
ok,2026-06-15,1107.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,67.03,10.05,1211000.0,1.211,28.242182348308546,126,0.7374631268436578,-1.4039489109048102,1175.76,1181.62,1273.712282260308,1077.807717739692,,,,,,,,,,,5867,②前号比較20,prices/5867.T/5867.T__1d.csv
ok,2026-06-15,587.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,63.42,9.51,9903400.0,9.9034,29.14441354114753,126,0.40064102564102566,-0.37878149110577847,590.84,613.74,611.1155419162109,570.5644580837892,,,,,,,,,,,151A,④その他140,prices/151A.T/151A.T__1d.csv
ok,2026-06-16,784.0,False,False,監視,見送り（週足弱い）,0.0,0.0,35.0,28.06,9.46,84506400.0,84.5064,37.98519424016291,126,0.5880184331797235,0.242774728707741,777.0,794.44,834.666628131026,719.333371868974,,,,,,,,,,,3649,④その他140,prices/3649.T/3649.T__1d.csv
ok,2026-06-16,988.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,61.53,9.23,23423400.0,23.4234,29.616494178137625,126,0.895039539899353,-0.6694429014503249,1007.68,1045.68,1066.4751562631075,948.8848437368924,,,,,,,,,,,3623,④その他140,prices/3623.T/3623.T__1d.csv
ok,2026-06-12,1024.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,61.14,9.17,1619800.0,1.6198,29.713827341431347,126,2.9265873015873014,-2.0278695205944257,1147.12,1208.28,1268.5479308896658,1025.692069110334,,,,,,,,,,,7363,②前号比較20,prices/7363.T/7363.T__1d.csv
ok,2026-06-16,978.0,False,False,監視,見送り（週足弱い）,0.0,0.0,35.0,23.88,8.83,97694800.0,97.6948,39.0304545428356,126,0.5712008501594049,-1.0098611699323519,1013.2,1059.04,1082.9125526716866,943.4874473283135,,,,,,,,,,,4396,④その他140,prices/4396.T/4396.T__1d.csv
ok,2026-06-12,1854.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,57.94,8.69,5379500.0,5.3795,30.513900346456136,126,0.859697386519945,-0.4991057488159343,1870.12,1917.72,1934.7155292570465,1805.5244707429533,,,,,,,,,,,9242,③業績も短信も良い20,prices/9242.T/9242.T__1d.csv
ok,2026-06-12,1429.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,57.13,8.57,3355000.0,3.355,30.71725424620532,126,2.797202797202797,-1.457101997664355,1539.96,1607.6,1692.2623098971276,1387.6576901028725,,,,,,,,,,,7793,④その他140,prices/7793.T/7793.T__1d.csv
ok,2026-06-12,958.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,55.8,8.37,760900.0,0.7609,31.04909075573155,126,2.793296089385475,-1.1230756537798636,1007.32,1056.66,1095.1502362516842,919.4897637483159,,,,,,,,,,,9225,④その他140,prices/9225.T/9225.T__1d.csv
ok,2026-06-15,1737.0,False,False,監視,見送り（週足弱い）,0.0,0.0,55.0,0.37,8.31,110903800.0,110.9038,44.90689406785868,126,1.0044096031357177,-1.8584855994604947,2076.0,2241.34,2440.813157657406,1711.186842342594,,,,,,,,,,,5582,②前号比較20,prices/5582.T/5582.T__1d.csv
ok,2026-06-15,179.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,55.0,0.0,8.25,178522800.0,178.5228,69.20293310887344,126,0.5661514570437006,-0.9960888238694442,234.04,275.16,344.55223280708947,123.52776719291049,,,,,,,,,,,4169,①特に気になる20,prices/4169.T/4169.T__1d.csv
ok,2026-06-12,1699.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,55.0,0.0,8.25,134770500.0,134.7705,62.38665497465606,126,1.9970311267801641,-0.3808455505692117,1815.28,2099.86,2425.92124197438,1204.63875802562,,,,,,,,,,,5132,②前号比較20,prices/5132.T/5132.T__1d.csv
ok,2026-06-15,1037.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,55.0,0.0,8.25,151099200.0,151.0992,54.75239842067122,126,0.5071599045346062,0.012362046954547252,1035.56,1226.96,1268.5311261079405,802.5888738920595,,,,,,,,,,,6039,③業績も短信も良い20,prices/6039.T/6039.T__1d.csv
ok,2026-06-12,1786.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,55.0,0.0,8.25,175119000.0,175.119,47.14930195677575,126,1.4113277623026927,-1.2782681026414087,1883.84,1903.68,2036.9221269776249,1730.757873022375,,,,,,,,,,,4377,③業績も短信も良い20,prices/4377.T/4377.T__1d.csv
ok,2026-06-15,724.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,55.0,0.0,8.25,102353600.0,102.3536,66.22766634912438,126,1.349550822650651,-1.4222243979959457,809.64,815.88,930.0710657596301,689.2089342403699,,,,,,,,,,,438A,④その他140,prices/438A.T/438A.T__1d.csv
ok,2026-06-15,1016.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,55.0,0.0,8.25,169890000.0,169.89,46.748535382362164,126,0.4315761624446061,-1.1822636220774139,1099.6,1175.88,1241.0236189608916,958.1763810391083,,,,,,,,,,,4828,④その他140,prices/4828.T/4828.T__1d.csv
ok,2026-06-15,55.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,55.0,0.0,8.25,147983400.0,147.9834,82.00460951700848,126,0.23950346131591255,0.3321894500538005,53.52,55.94,62.43057798349888,44.60942201650113,,,,,,,,,,,3777,④その他140,prices/3777.T/3777.T__1d.csv
ok,2026-06-15,4945.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,55.0,0.0,8.25,165482000.0,165.482,57.38386953633031,126,0.7265118028778331,0.5618093317375379,4699.2,4976.6,5574.229965201188,3824.170034798812,,,,,,,,,,,4229,④その他140,prices/4229.T/4229.T__1d.csv
ok,2026-06-15,713.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,55.0,0.0,8.25,135779700.0,135.7797,46.60878588601899,126,0.40836806087889727,-0.2729659652563124,733.16,791.72,880.8707226981204,585.4492773018795,,,,,,,,,,,5852,④その他140,prices/5852.T/5852.T__1d.csv
ok,2026-06-12,1381.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,53.65,8.05,5776000.0,5.776,31.58806777651072,126,1.1241007194244603,-1.8982202278417275,1481.0,1506.04,1586.3618526799705,1375.6381473200295,,,,,,,,,,,4177,③業績も短信も良い20,prices/4177.T/4177.T__1d.csv
ok,2026-06-15,270.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,50.77,7.62,16287600.0,16.2876,32.30752318991353,126,0.25346071358939365,-1.5251600206788467,317.28,321.56,379.2800516128867,255.27994838711322,,,,,,,,,,,3929,①特に気になる20,prices/3929.T/3929.T__1d.csv
ok,2026-06-16,363.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,50.02,7.5,4263600.0,4.2636,32.4950763494102,126,1.3212352753900032,-1.008319281875078,378.28,396.4,408.58786036657983,347.9721396334201,,,,,,,,,,,335A,④その他140,prices/335A.T/335A.T__1d.csv
ok,2026-06-15,1672.0,False,False,監視,除外（流動性不足）,15.0,0.0,0.0,13.85,7.33,14358200.0,14.3582,41.53822748011468,126,2.4551831644583006,-0.33064511740501507,1686.0,1701.94,1770.682938068921,1601.317061931079,,,,,,,,,,,6560,②前号比較20,prices/6560.T/6560.T__1d.csv
ok,2026-06-15,221.0,False,False,監視,除外（流動性不足）,15.0,0.0,0.0,12.06,7.06,8923900.0,8.9239,41.98386871190954,126,0.5744984783553817,-0.9037013754484541,230.08,227.94,250.17513373927122,209.9848662607288,,,,,,,,,,,3680,④その他140,prices/3680.T/3680.T__1d.csv
ok,2026-06-16,1246.0,False,False,監視,見送り（週足弱い）,0.0,0.0,35.0,11.61,6.99,61488000.0,61.488,42.09868301053831,63,0.32505910165484636,-1.385378747176353,1392.28,1423.76,1603.456907828483,1181.103092171517,,,,,,,,,,,479A,④その他140,prices/479A.T/479A.T__1d.csv
ok,2026-06-15,800.0,False,False,監視,除外（流動性不足）,15.0,0.0,0.0,11.3,6.95,7570000.0,7.57,42.17413071572943,126,0.7117080994386528,-1.350514679168452,844.04,830.98,909.259579882118,778.8204201178819,,,,,,,,,,,145A,②前号比較20,prices/145A.T/145A.T__1d.csv
ok,2026-06-15,288.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,43.95,6.59,1064200.0,1.0642,34.01204856197002,126,0.33984706881903143,-0.6801320356737177,294.08,308.52,311.95888139683734,276.2011186031626,,,,,,,,,,,5618,④その他140,prices/5618.T/5618.T__1d.csv
ok,2026-06-12,673.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,43.03,6.45,26142600.0,26.1426,34.24173235675378,126,0.7302657288003126,-1.5691861956876938,698.12,751.52,730.1365956965881,666.1034043034119,,,,,,,,,,,9560,④その他140,prices/9560.T/9560.T__1d.csv
ok,2026-06-16,755.0,False,False,監視,除外（流動性不足）,15.0,0.0,0.0,5.8,6.12,3179400.0,3.1794,43.5488067745502,126,0.9742647058823529,-1.9601980434949642,801.44,768.14,848.8229674038438,754.0570325961563,,,,,,,,,,,5587,④その他140,prices/5587.T/5587.T__1d.csv
ok,2026-06-15,356.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,40.79,6.12,18058300.0,18.0583,34.803639569874406,126,0.8277529761904762,-1.8185035127281794,374.56,393.84,394.97238839528626,354.14761160471375,,,,,,,,,,,4397,④その他140,prices/4397.T/4397.T__1d.csv
ok,2026-06-15,3015.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,35.5,5.32,24297000.0,24.297,36.12545934921212,126,1.361122926414292,0.6294550502882951,2912.68,3159.04,3237.786613897646,2587.5733861023537,,,,,,,,,,,5888,③業績も短信も良い20,prices/5888.T/5888.T__1d.csv
ok,2026-06-15,2125.0,False,False,監視,除外（流動性不足）,15.0,0.0,0.0,0.0,5.25,19839400.0,19.8394,46.38901464154794,126,0.5068790731354091,-1.3284306187148123,2415.52,2362.68,2852.90829248164,1978.1317075183601,,,,,,,,,,,269A,①特に気になる20,prices/269A.T/269A.T__1d.csv
ok,2026-06-15,910.0,False,False,監視,除外（流動性不足）,15.0,0.0,0.0,0.0,5.25,39895000.0,39.895,66.67084082700724,126,0.7608355499921765,-0.9872107451818314,980.48,950.3,1123.2661281777653,837.6938718222349,,,,,,,,,,,9271,②前号比較20,prices/9271.T/9271.T__1d.csv
ok,2026-06-12,1588.0,False,False,監視,除外（流動性不足）,15.0,0.0,0.0,0.0,5.25,45790500.0,45.7905,71.55340013817894,126,0.8281972265023112,-0.7683818680399369,1667.12,1709.76,1873.0592687175892,1461.1807312824105,,,,,,,,,,,9337,②前号比較20,prices/9337.T/9337.T__1d.csv
ok,2026-06-15,1372.0,False,False,監視,除外（流動性不足）,15.0,0.0,0.0,0.0,5.25,3484800.0,3.4848,57.12419135020771,126,3.2082794307891334,1.4213635747835953,1147.44,1237.56,1463.4182676071314,831.4617323928686,,,,,,,,,,,442A,②前号比較20,prices/442A.T/442A.T__1d.csv
ok,2026-06-15,136.0,False,False,監視,除外（流動性不足）,15.0,0.0,0.0,0.0,5.25,3528000.0,3.528,68.56812980061461,126,16.483805807810505,2.7536574451658176,110.92,125.96,129.13577338461556,92.70422661538444,,,,,,,,,,,6548,④その他140,prices/6548.T/6548.T__1d.csv
ok,2026-06-12,1110.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,35.0,0.0,5.25,58781000.0,58.781,66.41866353690472,126,0.4087315846209127,-1.3808820844350584,1366.96,1570.4,1739.127910491976,994.792089508024,,,,,,,,,,,4412,①特に気になる20,prices/4412.T/4412.T__1d.csv
ok,2026-06-15,2006.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,35.0,0.0,5.25,93600000.0,93.6,45.4517111608333,126,0.3146343335123935,-0.4736907025835638,2025.04,2054.42,2105.4300093295205,1944.6499906704792,,,,,,,,,,,341A,③業績も短信も良い20,prices/341A.T/341A.T__1d.csv
ok,2026-06-15,1328.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,35.0,0.0,5.25,52239600.0,52.2396,52.001494015769325,126,0.22439075301362,-0.9001420997625963,1394.0,1448.22,1540.643513323967,1247.356486676033,,,,,,,,,,,5621,④その他140,prices/5621.T/5621.T__1d.csv
ok,2026-06-15,772.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,35.0,0.0,5.25,58792800.0,58.7928,105.39934414542292,126,0.5284151657208652,-0.5406820943836753,870.12,1027.98,1233.0689528845862,507.1710471154137,,,,,,,,,,,6580,④その他140,prices/6580.T/6580.T__1d.csv
ok,2026-06-15,500.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,35.0,0.0,5.25,84350000.0,84.35,83.52911686734579,126,0.7096942467228701,-1.4328761216159573,573.16,582.66,675.2762944881686,471.0437055118314,,,,,,,,,,,9235,④その他140,prices/9235.T/9235.T__1d.csv
ok,2026-06-16,189.0,False,False,監視,除外（ボラ条件外）,0.0,0.0,35.0,0.0,5.25,79440900.0,79.4409,70.21742978850003,126,0.49210028073382517,-0.8935539205569732,219.0,257.86,286.1475986167691,151.85240138323093,,,,,,,,,,,5137,④その他140,prices/5137.T/5137.T__1d.csv
ok,2026-06-15,201.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,34.69,5.2,23169400.0,23.1694,36.32757487959976,126,0.49695086196786675,-0.9222426476602114,204.24,212.84,211.2663504040289,197.2136495959711,,,,,,,,,,,6572,②前号比較20,prices/6572.T/6572.T__1d.csv
ok,2026-06-12,1481.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,32.34,4.85,25317600.0,25.3176,36.91448257252178,126,0.6749280814339456,-1.8794473681060306,1642.04,1680.6,1813.4095235448751,1470.6704764551248,,,,,,,,,,,4264,④その他140,prices/4264.T/4264.T__1d.csv
ok,2026-06-15,1052.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,31.34,4.7,8806000.0,8.806,37.16546486107337,126,0.4565329218106996,-0.30127369076568156,1066.4,1130.58,1161.9941420799325,970.8058579200676,,,,,,,,,,,410A,④その他140,prices/410A.T/410A.T__1d.csv
ok,2026-06-15,1183.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,30.31,4.55,9540000.0,9.54,37.42174088816067,126,0.3444621091679915,-0.4215876436629248,1201.24,1242.06,1287.7700502715093,1114.7099497284908,,,,,,,,,,,7091,④その他140,prices/7091.T/7091.T__1d.csv
ok,2026-06-16,693.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,27.68,4.15,24310400.0,24.3104,38.07963595449792,126,3.57430933655979,-2.675042814509215,804.16,903.06,887.2689501798454,721.0510498201545,,,,,,,,,,,324A,④その他140,prices/324A.T/324A.T__1d.csv
ok,2026-06-12,911.0,False,False,監視,除外（流動性不足）,0.0,0.0,0.0,25.65,3.85,6466000.0,6.466,38.5876031864233,126,0.42274535809018565,-2.0061406628988014,994.6,1042.56,1077.9441059703172,911.2558940296828,,,,,,,,,,,4256,④その他140,prices/4256.T/4256.T__1d.csv
